Neighborhood,Overall Qual,Year Built,Garage Area,TotalFullBath,Exter Qual,Kitchen Qual,Gr Liv Area,Foundation,Total Bsmt SF,Total Bath,Overall,Exter,Surface_sup,Renovation,Surface_sup_ext,Bsmt,Saleprice_m2_quartier,1st Flr SF,Full Bath,SalePrice,Garage,Renovation,Saleprice_med_quartier,Saleprice_mean_quartier
CollgCr,7,2003,543.0,3,8,Gd,1768,PConc,884.0,3.5,12,14,1427.0,19,0,16.0,135.4,884,2,224900,12.0,19,200000.0,201803
CollgCr,7,2003,596.0,2,8,Gd,2327,PConc,1129.0,2.5,12,14,1725.0,19,0,16.0,135.4,1129,2,240000,12.0,19,200000.0,201803
CollgCr,7,2003,595.0,2,8,Gd,1640,PConc,798.0,2.5,12,14,1393.0,19,0,16.0,135.4,798,2,183000,12.0,19,200000.0,201803
CollgCr,8,1999,560.0,2,8,Gd,1764,PConc,850.0,2.5,13,14,1410.0,22,0,20.0,135.4,886,2,207000,12.0,22,200000.0,201803
CollgCr,7,1994,493.0,3,8,Gd,1908,PConc,915.0,3.5,12,16,1408.0,27,0,16.0,135.4,933,2,210000,12.0,27,200000.0,201803
CollgCr,6,2003,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,19,0,20.0,135.4,848,1,136500,12.0,19,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,18.0,135.4,848,1,145000,12.0,18,200000.0,201803
CollgCr,6,1997,508.0,3,6,Gd,1493,PConc,1478.0,3.0,11,12,1986.0,24,0,22.0,135.4,1493,2,208900,12.0,24,200000.0,201803
CollgCr,6,1997,721.0,4,6,TA,1838,PConc,1838.0,4.0,11,14,2559.0,24,0,22.0,135.4,1838,2,185000,12.0,24,200000.0,201803
CollgCr,7,2002,532.0,3,8,Gd,1536,PConc,1536.0,3.0,12,14,2068.0,19,0,20.0,135.4,1536,2,214000,12.0,19,200000.0,201803
CollgCr,7,2003,548.0,3,8,Gd,1710,PConc,856.0,3.5,12,14,1404.0,19,0,16.0,135.4,856,2,208500,12.0,19,200000.0,201803
CollgCr,7,2004,470.0,2,8,Gd,1445,PConc,1445.0,2.0,12,14,1915.0,18,0,18.0,135.4,1445,2,186500,12.0,18,200000.0,201803
CollgCr,7,2004,484.0,3,8,Gd,1436,PConc,1436.0,3.0,12,14,1920.0,18,0,18.0,135.4,1436,2,210000,12.0,18,200000.0,201803
CollgCr,7,2004,520.0,2,8,Gd,1582,PConc,770.0,2.5,12,14,1290.0,18,0,16.0,135.4,770,2,185900,12.0,18,200000.0,201803
CollgCr,8,2007,484.0,2,8,Gd,1234,PConc,1234.0,2.0,13,14,1718.0,15,0,22.0,135.4,1234,2,179900,12.0,15,200000.0,201803
CollgCr,7,2007,814.0,2,8,Gd,1564,PConc,1564.0,2.0,13,14,2378.0,15,0,16.0,135.4,1564,2,218836,12.0,15,200000.0,201803
CollgCr,7,2007,610.0,2,8,Gd,1361,PConc,1351.0,2.0,12,14,1961.0,15,0,20.0,135.4,1361,2,193000,12.0,15,200000.0,201803
CollgCr,7,2005,410.0,3,8,Gd,1456,PConc,728.0,3.5,12,14,1138.0,17,0,20.0,135.4,728,2,189000,12.0,17,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,20.0,135.4,848,1,149300,12.0,18,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,22.0,135.4,848,1,141000,12.0,18,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,20.0,135.4,848,1,149000,12.0,18,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,22.0,135.4,848,1,144500,12.0,18,200000.0,201803
CollgCr,7,2007,792.0,3,8,Ex,2696,PConc,1264.0,3.5,12,14,2056.0,15,168,22.0,135.4,1282,2,383970,12.0,15,200000.0,201803
CollgCr,8,2006,1052.0,4,8,Gd,2828,PConc,1466.0,4.0,13,14,2518.0,15,0,24.0,135.4,1466,3,424870,12.0,15,200000.0,201803
CollgCr,8,2007,870.0,2,8,Gd,1651,PConc,1643.0,2.0,13,14,2513.0,15,0,20.0,135.4,1651,2,250000,12.0,15,200000.0,201803
CollgCr,8,2006,894.0,2,8,Gd,2140,PConc,2140.0,2.5,13,14,3034.0,15,0,20.0,135.4,2140,2,360000,12.0,15,200000.0,201803
CollgCr,7,2006,840.0,2,8,Gd,1494,PConc,1494.0,2.0,12,14,2334.0,15,0,20.0,135.4,1494,2,279500,12.0,15,200000.0,201803
CollgCr,7,2007,440.0,2,8,Gd,1316,PConc,1316.0,2.0,12,14,1756.0,15,0,20.0,135.4,1316,2,200141,12.0,15,200000.0,201803
CollgCr,8,2007,870.0,2,8,Gd,1651,PConc,1643.0,2.0,13,14,2513.0,15,0,20.0,135.4,1651,2,246500,12.0,15,200000.0,201803
CollgCr,8,2007,868.0,2,8,Ex,2574,PConc,1482.0,2.5,13,14,2350.0,15,0,18.0,135.4,1482,2,276000,12.0,15,200000.0,201803
CollgCr,7,2005,508.0,3,8,Gd,1274,PConc,1274.0,3.0,12,14,1782.0,15,0,16.0,135.4,1274,2,203000,12.0,15,200000.0,201803
CollgCr,7,2006,440.0,2,8,Gd,1456,PConc,728.0,2.5,12,14,1168.0,16,0,16.0,135.4,728,2,155835,12.0,16,200000.0,201803
CollgCr,7,2006,826.0,2,8,Gd,1240,PConc,1240.0,2.0,12,14,2066.0,16,0,20.0,135.4,1240,2,194000,12.0,16,200000.0,201803
CollgCr,7,2007,628.0,3,8,Gd,1208,PConc,1208.0,3.0,12,14,1836.0,15,0,16.0,135.4,1208,2,195400,12.0,15,200000.0,201803
CollgCr,7,2005,796.0,2,8,Gd,1546,PConc,1546.0,2.0,12,14,2342.0,16,0,18.0,135.4,1546,2,217000,12.0,16,200000.0,201803
CollgCr,8,2006,674.0,2,8,Gd,1500,PConc,1489.0,2.0,13,14,2163.0,16,0,16.0,135.4,1500,2,212999,12.0,16,200000.0,201803
CollgCr,7,2005,524.0,2,8,Gd,1270,PConc,1270.0,2.0,12,14,1794.0,16,0,16.0,135.4,1270,2,175900,12.0,16,200000.0,201803
CollgCr,7,2005,578.0,2,8,Gd,1795,PConc,879.0,2.5,12,14,1457.0,16,0,22.0,135.4,879,2,191000,12.0,16,200000.0,201803
CollgCr,6,2006,440.0,2,8,Gd,1314,PConc,1314.0,2.0,11,14,1754.0,16,0,16.0,135.4,1314,2,176432,12.0,16,200000.0,201803
CollgCr,5,1994,747.0,1,6,TA,1022,PConc,1022.0,1.5,10,12,1769.0,28,0,16.0,135.4,1022,1,139500,12.0,28,200000.0,201803
CollgCr,5,1994,299.0,1,6,TA,990,PConc,990.0,1.0,10,12,1289.0,28,0,16.0,135.4,990,1,126000,12.0,28,200000.0,201803
CollgCr,6,1995,521.0,3,8,Gd,1200,PConc,1200.0,3.0,11,16,1721.0,27,0,18.0,135.4,1200,2,177500,12.0,27,200000.0,201803
CollgCr,6,1997,497.0,3,6,Gd,1308,PConc,635.0,3.5,12,14,1132.0,16,0,16.0,135.4,646,2,175000,12.0,16,200000.0,201803
CollgCr,6,1998,546.0,3,6,TA,1796,PConc,794.0,3.5,11,12,1340.0,24,0,18.0,135.4,882,2,211000,12.0,24,200000.0,201803
CollgCr,5,1994,384.0,2,6,TA,990,PConc,990.0,2.0,12,14,1374.0,28,0,18.0,135.4,990,1,146000,12.0,28,200000.0,201803
CollgCr,5,1996,242.0,2,6,TA,1097,PConc,1097.0,2.5,10,12,1339.0,26,0,16.0,135.4,1097,1,147900,12.0,26,200000.0,201803
CollgCr,4,1994,0.0,2,6,TA,990,PConc,990.0,2.0,9,12,990.0,27,0,16.0,135.4,990,1,123600,,27,200000.0,201803
CollgCr,6,1997,684.0,3,6,Gd,1786,PConc,824.0,3.5,11,14,1508.0,25,0,16.0,135.4,905,2,204750,12.0,25,200000.0,201803
CollgCr,7,1999,597.0,2,8,Gd,1873,PConc,988.0,2.5,12,14,1585.0,23,0,22.0,135.4,988,2,235500,12.0,23,200000.0,201803
CollgCr,7,1998,534.0,3,8,TA,1753,PConc,853.0,3.5,12,14,1387.0,23,0,16.0,135.4,853,2,217000,12.0,23,200000.0,201803
CollgCr,7,2001,517.0,2,8,Gd,1690,PConc,845.0,2.5,12,14,1362.0,21,0,16.0,135.4,845,2,190550,12.0,21,200000.0,201803
CollgCr,7,2000,486.0,3,8,Gd,1842,PConc,985.0,3.5,12,14,1471.0,22,0,16.0,135.4,985,2,217500,12.0,22,200000.0,201803
CollgCr,7,2003,558.0,3,8,Gd,1479,PConc,1453.0,3.0,12,14,2011.0,19,0,20.0,135.4,1479,2,226000,12.0,19,200000.0,201803
CollgCr,7,2003,500.0,2,8,Gd,1668,PConc,840.0,2.5,12,14,1340.0,19,0,16.0,135.4,840,2,180000,12.0,19,200000.0,201803
CollgCr,5,1974,440.0,1,6,TA,894,CBlock,864.0,1.0,10,12,1304.0,48,0,20.0,135.4,894,1,131000,12.0,48,200000.0,201803
CollgCr,5,1976,370.0,2,6,TA,1025,CBlock,1015.0,2.0,10,14,1385.0,46,0,20.0,135.4,1025,2,153500,12.0,46,200000.0,201803
CollgCr,5,1977,576.0,2,6,TA,1009,CBlock,995.0,2.0,12,12,1571.0,45,0,22.0,135.4,1009,2,160000,12.0,45,200000.0,201803
CollgCr,5,1977,748.0,1,6,TA,1040,CBlock,1040.0,1.5,10,12,1788.0,45,0,20.0,135.4,1040,1,134900,12.0,45,200000.0,201803
CollgCr,5,1977,308.0,2,6,TA,907,CBlock,876.0,2.0,9,12,1184.0,45,0,20.0,135.4,907,1,130000,12.0,45,200000.0,201803
CollgCr,5,1975,440.0,1,6,TA,879,CBlock,864.0,1.0,11,12,1304.0,47,0,14.0,135.4,879,1,120000,12.0,47,200000.0,201803
CollgCr,5,1972,461.0,2,6,TA,882,CBlock,882.0,2.0,10,12,1343.0,50,0,14.0,135.4,882,1,112500,12.0,50,200000.0,201803
CollgCr,5,1975,440.0,1,6,TA,969,CBlock,969.0,1.5,11,12,1409.0,47,0,18.0,135.4,969,1,122000,12.0,47,200000.0,201803
CollgCr,5,1972,576.0,2,6,Ex,864,CBlock,864.0,2.0,10,12,1440.0,22,0,14.0,135.4,864,1,127000,18.0,22,200000.0,201803
CollgCr,4,1972,728.0,1,6,Gd,875,CBlock,385.0,1.0,12,14,1113.0,16,0,14.0,135.4,875,1,117000,12.0,16,200000.0,201803
CollgCr,8,2004,888.0,3,8,Gd,2000,PConc,2000.0,3.0,13,14,2888.0,17,0,16.0,135.4,2000,2,305900,12.0,17,200000.0,201803
CollgCr,8,2002,647.0,2,8,Gd,2169,PConc,1284.0,2.5,13,14,1931.0,20,0,16.0,135.4,1284,2,228500,12.0,20,200000.0,201803
CollgCr,7,2000,583.0,3,8,Gd,1673,PConc,1673.0,3.0,12,14,2256.0,22,116,20.0,135.4,1673,2,270000,12.0,22,200000.0,201803
CollgCr,7,2002,527.0,2,8,Gd,1459,PConc,1459.0,2.0,12,14,1986.0,20,0,16.0,135.4,1459,2,192000,12.0,20,200000.0,201803
CollgCr,7,2003,610.0,3,8,Gd,1932,PConc,979.0,3.5,12,14,1589.0,19,0,16.0,135.4,992,2,213000,12.0,19,200000.0,201803
CollgCr,7,2002,542.0,2,8,Gd,1729,PConc,860.0,2.5,12,14,1402.0,20,0,16.0,135.4,860,2,200000,12.0,20,200000.0,201803
CollgCr,8,1998,683.0,2,8,Gd,2452,PConc,1028.0,2.5,13,14,1711.0,23,0,16.0,135.4,1210,2,267000,12.0,23,200000.0,201803
CollgCr,8,1994,484.0,2,8,Gd,1592,PConc,1556.0,2.0,13,14,2040.0,27,0,22.0,135.4,1592,2,228000,12.0,27,200000.0,201803
CollgCr,8,2001,560.0,3,8,Gd,2439,PConc,1531.0,3.5,13,14,2091.0,21,0,18.0,135.4,1531,2,275000,12.0,21,200000.0,201803
CollgCr,7,1996,608.0,3,8,Gd,1992,PConc,860.0,3.5,12,14,1468.0,20,0,18.0,135.4,1212,2,211000,12.0,20,200000.0,201803
CollgCr,9,2002,702.0,3,8,Gd,1668,PConc,1626.0,3.0,14,14,2328.0,20,0,20.0,135.4,1668,2,285000,12.0,20,200000.0,201803
CollgCr,8,1995,556.0,3,8,Gd,2090,PConc,1220.0,3.5,13,14,1776.0,26,0,16.0,135.4,1220,2,240000,12.0,26,200000.0,201803
CollgCr,6,2003,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,19,0,20.0,135.4,848,1,131500,12.0,19,200000.0,201803
CollgCr,8,1999,482.0,2,8,Gd,1341,PConc,1341.0,2.5,13,14,1823.0,22,0,22.0,135.4,1341,1,246900,12.0,22,200000.0,201803
CollgCr,7,2003,434.0,2,8,Gd,1928,PConc,847.0,2.5,12,14,1281.0,18,0,16.0,135.4,847,2,219500,12.0,18,200000.0,201803
CollgCr,7,2003,531.0,3,8,Gd,1337,PConc,1337.0,3.0,12,14,1868.0,19,0,18.0,135.4,1337,2,185000,12.0,19,200000.0,201803
CollgCr,7,2007,552.0,2,8,Gd,1476,PConc,738.0,2.5,12,14,1290.0,15,0,16.0,135.4,738,2,179400,12.0,15,200000.0,201803
CollgCr,7,2006,639.0,2,8,Gd,1797,PConc,939.0,2.5,12,14,1578.0,16,0,20.0,135.4,939,2,213500,12.0,16,200000.0,201803
CollgCr,7,2004,626.0,2,8,Gd,1422,PConc,1422.0,2.0,12,14,2048.0,18,0,20.0,135.4,1422,2,179600,12.0,18,200000.0,201803
CollgCr,7,2005,578.0,3,8,Gd,1190,PConc,1169.0,3.0,12,14,1747.0,17,0,20.0,135.4,1190,2,173500,12.0,17,200000.0,201803
CollgCr,6,2006,437.0,2,8,Gd,1330,PConc,1330.0,2.0,11,14,1767.0,15,0,16.0,135.4,1330,2,167840,12.0,15,200000.0,201803
CollgCr,7,2006,484.0,2,8,Gd,1491,PConc,738.0,2.5,12,14,1222.0,16,0,16.0,135.4,738,2,168675,12.0,16,200000.0,201803
CollgCr,5,2005,400.0,2,8,Gd,1536,PConc,768.0,2.5,10,14,1168.0,17,0,18.0,135.4,768,2,167000,12.0,17,200000.0,201803
CollgCr,7,2005,848.0,2,8,Gd,1876,PConc,1308.0,2.5,12,14,2156.0,16,0,16.0,135.4,1308,2,229800,12.0,16,200000.0,201803
CollgCr,7,2005,632.0,2,8,Gd,1208,PConc,1208.0,2.0,12,14,1840.0,17,0,20.0,135.4,1208,2,183600,12.0,17,200000.0,201803
CollgCr,7,2006,632.0,3,8,Gd,1220,PConc,1199.0,3.0,12,14,1831.0,16,0,20.0,135.4,1220,2,194000,12.0,16,200000.0,201803
CollgCr,7,2006,662.0,2,8,Gd,1294,PConc,1286.0,2.0,12,14,1948.0,16,0,22.0,135.4,1294,2,193879,12.0,16,200000.0,201803
CollgCr,7,2005,865.0,2,8,Gd,1614,PConc,1614.0,2.0,12,14,2479.0,16,0,20.0,135.4,1614,2,221500,12.0,16,200000.0,201803
CollgCr,7,2006,675.0,2,8,Gd,1498,PConc,1498.0,2.0,12,14,2173.0,16,0,18.0,135.4,1498,2,204900,12.0,16,200000.0,201803
CollgCr,7,2006,868.0,2,8,Gd,1962,PConc,1391.0,2.5,12,14,2259.0,16,0,20.0,135.4,1391,2,239799,12.0,16,200000.0,201803
CollgCr,6,2006,495.0,3,8,Gd,1846,PConc,1836.0,3.0,11,14,2331.0,16,0,16.0,135.4,1846,2,233555,12.0,16,200000.0,201803
CollgCr,7,2005,660.0,3,8,Gd,1734,PConc,1734.0,3.0,12,14,2394.0,17,0,20.0,135.4,1734,2,260000,12.0,17,200000.0,201803
CollgCr,8,2005,754.0,3,8,Ex,1590,PConc,1570.0,3.5,13,14,2324.0,16,0,24.0,135.4,1590,2,294900,12.0,16,200000.0,201803
CollgCr,7,2005,638.0,2,8,Gd,1809,PConc,945.0,2.5,12,14,1583.0,16,0,22.0,135.4,945,2,209700,12.0,16,200000.0,201803
CollgCr,7,2005,576.0,2,8,Gd,1614,PConc,1614.0,2.0,12,14,2190.0,17,0,22.0,135.4,1614,2,225000,12.0,17,200000.0,201803
CollgCr,7,2005,610.0,2,8,Gd,1596,PConc,784.0,2.5,12,14,1394.0,17,0,20.0,135.4,784,2,181000,12.0,17,200000.0,201803
CollgCr,5,1996,576.0,1,8,TA,914,PConc,870.0,1.0,10,14,1446.0,26,0,20.0,135.4,914,1,148000,12.0,26,200000.0,201803
CollgCr,5,1996,462.0,1,6,TA,1100,PConc,1100.0,1.5,11,14,1562.0,26,0,16.0,135.4,1100,1,145000,12.0,26,200000.0,201803
CollgCr,6,1995,473.0,2,8,Gd,1499,PConc,781.0,2.5,11,14,1254.0,27,0,16.0,135.4,795,2,187000,12.0,27,200000.0,201803
CollgCr,7,1998,591.0,3,6,TA,1425,PConc,1425.0,3.0,12,12,2016.0,24,0,18.0,135.4,1425,2,193000,12.0,24,200000.0,201803
CollgCr,5,1995,576.0,1,6,TA,990,PConc,990.0,1.5,10,12,1566.0,27,0,16.0,135.4,990,1,156000,12.0,27,200000.0,201803
CollgCr,7,2000,541.0,3,8,Gd,1525,PConc,1525.0,3.0,12,14,2066.0,22,0,20.0,135.4,1525,2,235000,12.0,22,200000.0,201803
CollgCr,6,1997,576.0,3,6,Gd,1494,PConc,1479.0,3.0,11,14,2055.0,25,0,22.0,135.4,1494,2,217000,12.0,25,200000.0,201803
CollgCr,7,1999,472.0,2,8,Gd,1588,PConc,1588.0,2.0,12,14,2060.0,23,0,20.0,135.4,1588,2,214000,12.0,23,200000.0,201803
CollgCr,7,1999,515.0,2,8,Gd,1749,PConc,842.0,2.5,12,14,1357.0,23,0,16.0,135.4,856,2,196000,12.0,23,200000.0,201803
CollgCr,7,1999,586.0,3,8,Gd,1779,PConc,951.0,3.5,12,14,1537.0,22,0,18.0,135.4,951,2,217000,12.0,22,200000.0,201803
CollgCr,7,2002,492.0,3,8,Gd,1861,PConc,916.0,3.5,12,14,1408.0,20,0,16.0,135.4,920,2,200000,12.0,20,200000.0,201803
CollgCr,7,2002,474.0,2,8,Gd,1776,PConc,936.0,2.5,12,14,1410.0,20,0,14.0,135.4,936,2,192500,12.0,20,200000.0,201803
CollgCr,7,2001,843.0,2,8,Gd,1541,PConc,1541.0,2.0,12,14,2384.0,20,0,16.0,135.4,1541,2,205000,12.0,20,200000.0,201803
CollgCr,5,1976,576.0,1,6,TA,954,CBlock,911.0,1.0,10,12,1487.0,46,0,18.0,135.4,954,1,132500,12.0,46,200000.0,201803
CollgCr,6,1977,317.0,1,6,TA,1388,CBlock,675.0,1.5,12,12,992.0,45,0,20.0,135.4,686,1,157500,12.0,45,200000.0,201803
CollgCr,6,1978,672.0,2,6,TA,1282,CBlock,995.0,2.5,12,12,1667.0,44,0,20.0,135.4,1282,2,174000,10.0,44,200000.0,201803
CollgCr,5,1969,300.0,1,6,TA,971,CBlock,971.0,1.5,11,12,1271.0,53,0,22.0,135.4,971,1,128500,12.0,53,200000.0,201803
CollgCr,5,1972,288.0,1,6,TA,864,CBlock,864.0,1.0,12,14,1152.0,50,0,16.0,135.4,864,1,128500,12.0,50,200000.0,201803
CollgCr,5,1972,552.0,2,6,TA,894,PConc,894.0,2.0,12,12,1446.0,50,0,14.0,135.4,894,1,149900,12.0,50,200000.0,201803
CollgCr,5,1972,297.0,1,6,TA,864,CBlock,864.0,1.0,13,12,1161.0,50,0,14.0,135.4,864,1,119900,12.0,50,200000.0,201803
CollgCr,8,2002,586.0,3,8,Gd,1989,PConc,1065.0,3.5,13,14,1651.0,20,0,18.0,135.4,1091,2,255000,12.0,20,200000.0,201803
CollgCr,7,2002,591.0,2,8,Gd,1762,PConc,826.0,2.5,12,14,1417.0,20,0,16.0,135.4,878,2,222000,12.0,20,200000.0,201803
CollgCr,6,1999,530.0,3,6,TA,1755,PConc,840.0,3.5,11,12,1370.0,23,0,18.0,135.4,840,2,214000,12.0,23,200000.0,201803
CollgCr,8,2002,418.0,2,8,Gd,1358,PConc,1348.0,2.5,13,14,1766.0,20,0,16.0,135.4,1358,1,220000,12.0,20,200000.0,201803
CollgCr,8,2001,748.0,2,8,Gd,1787,PConc,1753.0,2.0,13,14,2501.0,20,0,22.0,135.4,1787,2,275000,12.0,20,200000.0,201803
CollgCr,7,2002,529.0,2,8,Gd,1909,PConc,872.0,2.5,12,14,1401.0,20,0,16.0,135.4,872,2,197000,12.0,20,200000.0,201803
CollgCr,7,2002,900.0,3,8,Gd,1654,PConc,1654.0,3.0,12,14,2554.0,20,0,16.0,135.4,1654,2,230000,12.0,20,200000.0,201803
CollgCr,8,1999,646.0,3,8,Gd,2214,PConc,1090.0,3.5,13,14,1736.0,23,0,20.0,135.4,1090,2,268500,12.0,23,200000.0,201803
CollgCr,7,1996,467.0,2,8,Gd,2049,PConc,1065.0,2.5,12,14,1532.0,25,0,16.0,135.4,1065,2,210900,12.0,25,200000.0,201803
CollgCr,7,1998,555.0,2,6,Gd,1939,PConc,1054.0,3.0,12,12,1609.0,24,0,18.0,135.4,1070,2,227000,12.0,24,200000.0,201803
CollgCr,7,1995,610.0,3,8,Gd,1995,PConc,930.0,3.5,12,16,1540.0,26,0,22.0,135.4,950,2,237000,12.0,26,200000.0,201803
CollgCr,7,1998,583.0,3,6,Gd,2097,PConc,1108.0,3.5,13,12,1691.0,24,0,20.0,135.4,1108,2,274300,12.0,24,200000.0,201803
CollgCr,7,2004,484.0,2,8,Gd,1836,PConc,1860.0,2.0,12,14,2344.0,17,0,16.0,135.4,1836,2,216837,12.0,17,200000.0,201803
CollgCr,6,2003,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,19,0,20.0,135.4,848,1,133000,12.0,19,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,18.0,135.4,848,1,155900,12.0,18,200000.0,201803
CollgCr,8,2006,685.0,2,8,Gd,1919,PConc,1079.0,2.5,13,14,1764.0,16,0,20.0,135.4,1079,2,233230,14.0,16,200000.0,201803
CollgCr,7,2003,545.0,3,8,Gd,1390,PConc,1390.0,3.0,12,14,1935.0,19,0,16.0,135.4,1390,2,207000,12.0,19,200000.0,201803
CollgCr,7,2004,434.0,2,8,Gd,1948,PConc,847.0,2.5,12,14,1281.0,17,0,16.0,135.4,847,2,195000,12.0,17,200000.0,201803
CollgCr,6,2003,544.0,3,8,Gd,1700,PConc,1682.0,3.0,11,14,2226.0,19,0,20.0,135.4,1700,2,200000,12.0,19,200000.0,201803
CollgCr,7,2006,578.0,2,8,Gd,1737,PConc,851.0,2.5,12,14,1429.0,16,0,20.0,135.4,851,2,203160,12.0,16,200000.0,201803
CollgCr,7,2005,572.0,2,8,Gd,1611,PConc,784.0,2.5,12,14,1356.0,17,0,20.0,135.4,784,2,195800,12.0,17,200000.0,201803
CollgCr,7,2005,782.0,2,8,Gd,1552,PConc,1552.0,2.0,12,14,2334.0,16,0,20.0,135.4,1552,2,212900,12.0,16,200000.0,201803
CollgCr,7,2004,565.0,2,8,Gd,1720,PConc,860.0,2.5,12,14,1425.0,18,0,16.0,135.4,860,2,196500,12.0,18,200000.0,201803
CollgCr,7,2005,502.0,3,8,Gd,1336,PConc,1336.0,3.0,12,14,1838.0,16,0,18.0,135.4,1336,2,198000,12.0,16,200000.0,201803
CollgCr,6,2005,564.0,2,6,Gd,1500,PConc,750.0,2.5,11,12,1314.0,16,0,16.0,135.4,750,2,173900,12.0,16,200000.0,201803
CollgCr,6,2005,390.0,2,8,Gd,1456,PConc,728.0,2.5,11,14,1118.0,16,0,16.0,135.4,728,2,163990,12.0,16,200000.0,201803
CollgCr,7,2005,400.0,2,8,Gd,1310,PConc,1310.0,2.0,12,14,1710.0,17,0,20.0,135.4,1310,2,164990,12.0,17,200000.0,201803
Crawfor,7,1941,312.0,2,8,TA,2133,BrkTil,1528.0,2.5,13,16,1840.0,37,86,16.0,117.51,1225,1,257500,12.0,37,200624.0,207551
Crawfor,5,1950,484.0,2,6,TA,2177,CBlock,1032.0,2.5,11,14,1516.0,31,0,14.0,117.51,1102,2,215000,12.0,31,200624.0,207551
Crawfor,7,1941,252.0,2,10,Gd,2340,Stone,1152.0,2.0,16,18,1404.0,16,0,16.0,117.51,1188,2,266500,12.0,16,200624.0,207551
Crawfor,7,1959,567.0,3,8,Ex,1902,PConc,1902.0,3.0,15,16,2469.0,20,162,20.0,117.51,1902,2,335000,12.0,20,200624.0,207551
Crawfor,7,1994,473.0,3,6,Gd,1652,PConc,423.0,3.5,13,12,896.0,15,0,16.0,117.51,896,2,203135,12.0,15,200624.0,207551
Crawfor,7,1959,484.0,3,6,TA,1801,CBlock,1501.0,3.0,15,12,1985.0,25,161,14.0,117.51,1801,2,289000,12.0,25,200624.0,207551
Crawfor,8,2004,525.0,3,8,Gd,1646,PConc,1594.0,3.5,13,14,2119.0,17,155,24.0,117.51,1646,2,246000,12.0,17,200624.0,207551
Crawfor,6,1916,440.0,1,8,Gd,1232,BrkTil,816.0,1.0,14,14,1256.0,22,180,14.0,117.51,1232,1,147500,12.0,22,200624.0,207551
Crawfor,6,1928,342.0,1,6,TA,1913,BrkTil,896.0,1.5,12,12,1238.0,72,0,14.0,117.51,1172,1,177000,8.0,72,200624.0,207551
Crawfor,7,1918,215.0,1,6,TA,1228,BrkTil,600.0,1.0,15,12,815.0,32,195,14.0,117.51,628,1,137000,10.0,32,200624.0,207551
Crawfor,7,1926,282.0,1,8,Gd,2080,BrkTil,1276.0,1.5,16,14,1558.0,18,145,16.0,117.51,1276,1,234000,12.0,18,200624.0,207551
Crawfor,5,1940,440.0,2,6,TA,1567,CBlock,840.0,2.5,11,12,1280.0,72,150,14.0,117.51,840,1,205000,12.0,72,200624.0,207551
Crawfor,6,1942,213.0,1,6,Gd,1494,CBlock,771.0,1.0,13,12,984.0,72,224,14.0,117.51,753,1,177500,12.0,72,200624.0,207551
Crawfor,5,1940,256.0,2,8,TA,1308,BrkTil,728.0,2.5,12,16,984.0,72,0,12.0,117.51,976,1,160000,12.0,72,200624.0,207551
Crawfor,5,1960,307.0,1,6,TA,1273,CBlock,1273.0,1.0,9,12,1580.0,62,115,14.0,117.51,1273,1,155000,12.0,62,200624.0,207551
Crawfor,5,1921,432.0,2,6,TA,964,BrkTil,876.0,2.0,12,14,1308.0,16,44,16.0,117.51,964,1,163500,12.0,16,200624.0,207551
Crawfor,5,1921,186.0,1,6,TA,1343,BrkTil,731.0,1.5,11,12,917.0,72,102,14.0,117.51,820,1,154900,10.0,72,200624.0,207551
Crawfor,7,1940,400.0,2,6,TA,2480,BrkTil,920.0,2.5,13,12,1320.0,72,57,14.0,117.51,1240,2,205000,12.0,72,200624.0,207551
Crawfor,5,1954,390.0,2,6,TA,1112,BrkTil,1112.0,2.0,11,14,1502.0,68,0,16.0,117.51,1112,1,144800,12.0,68,200624.0,207551
Crawfor,7,1941,234.0,1,6,Fa,1564,CBlock,704.0,1.5,14,12,938.0,72,0,14.0,117.51,860,1,174500,12.0,72,200624.0,207551
Crawfor,6,1960,463.0,3,6,TA,1561,CBlock,1561.0,3.0,12,12,2024.0,62,120,14.0,117.51,1561,2,193000,12.0,62,200624.0,207551
Crawfor,5,1949,295.0,3,6,Fa,1523,BrkTil,1067.0,3.0,12,12,1362.0,17,81,14.0,117.51,986,2,158000,12.0,17,200624.0,207551
Crawfor,6,1950,300.0,1,6,Gd,1152,CBlock,1092.0,1.5,14,14,1392.0,18,0,14.0,117.51,1152,1,158500,12.0,18,200624.0,207551
